strategy, trial, beta, ecc, phi, n, x, y 
stochastic, 197, 1.650, 350, 45, 35, 322, 668
stochastic, 197, 1.650, 350, 45, 36, 696, 810
optimal, 197, 1.650, 350, 45, 1, 513, 513
optimal, 197, 1.650, 350, 45, 2, 628, 784
optimal, 197, 1.650, 350, 45, 3, 590, 231
optimal, 197, 1.650, 350, 45, 4, 257, 747
optimal, 197, 1.650, 350, 45, 5, 250, 238
optimal, 197, 1.650, 350, 45, 6, 804, 314
optimal, 197, 1.650, 350, 45, 7, 775, 790
optimal, 197, 1.650, 350, 45, 8, 228, 750
optimal, 197, 1.650, 350, 45, 9, 252, 217
optimal, 197, 1.650, 350, 45, 10, 788, 210
optimal, 197, 1.650, 350, 45, 11, 807, 783
optimal, 197, 1.650, 350, 45, 12, 696, 810
stochastic, 198, 1.700, 350, 45, 1, 512, 513
stochastic, 198, 1.700, 350, 45, 2, 172, 447
stochastic, 198, 1.700, 350, 45, 3, 150, 172
stochastic, 198, 1.700, 350, 45, 4, 308, 232
stochastic, 198, 1.700, 350, 45, 5, 355, 374
stochastic, 198, 1.700, 350, 45, 6, 605, 571
stochastic, 198, 1.700, 350, 45, 7, 696, 810
optimal, 198, 1.700, 350, 45, 1, 513, 513
optimal, 198, 1.700, 350, 45, 2, 630, 776
optimal, 198, 1.700, 350, 45, 3, 696, 810
stochastic, 199, 1.600, 350, 90, 1, 512, 513
stochastic, 199, 1.600, 350, 90, 2, 226, 643
stochastic, 199, 1.600, 350, 90, 3, 359, 656
stochastic, 199, 1.600, 350, 90, 4, 137, 702
stochastic, 199, 1.600, 350, 90, 5, 118, 495
stochastic, 199, 1.600, 350, 90, 6, 240, 444
stochastic, 199, 1.600, 350, 90, 7, 434, 345
stochastic, 199, 1.600, 350, 90, 8, 398, 642
stochastic, 199, 1.600, 350, 90, 9, 413, 527
stochastic, 199, 1.600, 350, 90, 10, 520, 628
stochastic, 199, 1.600, 350, 90, 11, 514, 464
stochastic, 199, 1.600, 350, 90, 12, 642, 330
stochastic, 199, 1.600, 350, 90, 13, 264, 430
stochastic, 199, 1.600, 350, 90, 14, 692, 697
stochastic, 199, 1.600, 350, 90, 15, 746, 869
stochastic, 199, 1.600, 350, 90, 16, 831, 835
stochastic, 199, 1.600, 350, 90, 17, 904, 790
stochastic, 199, 1.600, 350, 90, 18, 823, 652
stochastic, 199, 1.600, 350, 90, 19, 729, 353
stochastic, 199, 1.600, 350, 90, 20, 662, 480
stochastic, 199, 1.600, 350, 90, 21, 312, 154
stochastic, 199, 1.600, 350, 90, 22, 332, 406
stochastic, 199, 1.600, 350, 90, 23, 443, 137
stochastic, 199, 1.600, 350, 90, 24, 467, 638
stochastic, 199, 1.600, 350, 90, 25, 277, 776
stochastic, 199, 1.600, 350, 90, 26, 468, 788
stochastic, 199, 1.600, 350, 90, 27, 537, 721
stochastic, 199, 1.600, 350, 90, 28, 356, 825
optimal, 199, 1.600, 350, 90, 1, 513, 512
optimal, 199, 1.600, 350, 90, 2, 626, 749
optimal, 199, 1.600, 350, 90, 3, 616, 258
optimal, 199, 1.600, 350, 90, 4, 270, 710
optimal, 199, 1.600, 350, 90, 5, 283, 253
optimal, 199, 1.600, 350, 90, 6, 741, 734
optimal, 199, 1.600, 350, 90, 7, 765, 253
optimal, 199, 1.600, 350, 90, 8, 259, 780
optimal, 199, 1.600, 350, 90, 9, 356, 825
stochastic, 200, 1.650, 350, 90, 1, 512, 512
stochastic, 200, 1.650, 350, 90, 2, 537, 626
stochastic, 200, 1.650, 350, 90, 3, 356, 825
optimal, 200, 1.650, 350, 90, 1, 512, 513
optimal, 200, 1.650, 350, 90, 2, 356, 825
stochastic, 201, 1.700, 350, 90, 1, 512, 512
stochastic, 201, 1.700, 350, 90, 2, 355, 353
stochastic, 201, 1.700, 350, 90, 3, 93, 872
stochastic, 201, 1.700, 350, 90, 4, 356, 825
optimal, 201, 1.700, 350, 90, 1, 513, 512
optimal, 201, 1.700, 350, 90, 2, 356, 825
stochastic, 202, 1.600, 350, 135, 1, 512, 513
stochastic, 202, 1.600, 350, 135, 2, 753, 578
stochastic, 202, 1.600, 350, 135, 3, 619, 470
stochastic, 202, 1.600, 350, 135, 4, 952, 963
stochastic, 202, 1.600, 350, 135, 5, 793, 387
stochastic, 202, 1.600, 350, 135, 6, 744, 672
stochastic, 202, 1.600, 350, 135, 7, 293, 750
stochastic, 202, 1.600, 350, 135, 8, 474, 415
stochastic, 202, 1.600, 350, 135, 9, 439, 337
stochastic, 202, 1.600, 350, 135, 10, 482, 718
stochastic, 202, 1.600, 350, 135, 11, 164, 543
optimal, 202, 1.600, 350, 135, 1, 513, 513
optimal, 202, 1.600, 350, 135, 2, 626, 749
optimal, 202, 1.600, 350, 135, 3, 616, 258
optimal, 202, 1.600, 350, 135, 4, 270, 710
optimal, 202, 1.600, 350, 135, 5, 283, 253
optimal, 202, 1.600, 350, 135, 6, 741, 734
optimal, 202, 1.600, 350, 135, 7, 765, 253
optimal, 202, 1.600, 350, 135, 8, 259, 780
optimal, 202, 1.600, 350, 135, 9, 243, 253
optimal, 202, 1.600, 350, 135, 10, 777, 755
optimal, 202, 1.600, 350, 135, 11, 777, 241
optimal, 202, 1.600, 350, 135, 12, 234, 715
optimal, 202, 1.600, 350, 135, 13, 259, 256
optimal, 202, 1.600, 350, 135, 14, 769, 782
optimal, 202, 1.600, 350, 135, 15, 773, 265
optimal, 202, 1.600, 350, 135, 16, 269, 803
optimal, 202, 1.600, 350, 135, 17, 244, 236
optimal, 202, 1.600, 350, 135, 18, 785, 760
optimal, 202, 1.600, 350, 135, 19, 768, 231
optimal, 202, 1.600, 350, 135, 20, 213, 797
optimal, 202, 1.600, 350, 135, 21, 164, 543
stochastic, 203, 1.650, 350, 135, 1, 512, 513
stochastic, 203, 1.650, 350, 135, 2, 652, 452
stochastic, 203, 1.650, 350, 135, 3, 284, 400
stochastic, 203, 1.650, 350, 135, 4, 7, 339
stochastic, 203, 1.650, 350, 135, 5, 362, 833
stochastic, 203, 1.650, 350, 135, 6, 479, 957
stochastic, 203, 1.650, 350, 135, 7, 534, 775
stochastic, 203, 1.650, 350, 135, 8, 914, 791
stochastic, 203, 1.650, 350, 135, 9, 350, 792
stochastic, 203, 1.650, 350, 135, 10, 164, 543
optimal, 203, 1.650, 350, 135, 1, 513, 512
optimal, 203, 1.650, 350, 135, 2, 628, 784
optimal, 203, 1.650, 350, 135, 3, 590, 231
optimal, 203, 1.650, 350, 135, 4, 257, 747
optimal, 203, 1.650, 350, 135, 5, 250, 238
optimal, 203, 1.650, 350, 135, 6, 164, 543
stochastic, 204, 1.700, 350, 135, 1, 513, 513
stochastic, 204, 1.700, 350, 135, 2, 310, 836
stochastic, 204, 1.700, 350, 135, 3, 164, 543
optimal, 204, 1.700, 350, 135, 1, 512, 512
optimal, 204, 1.700, 350, 135, 2, 164, 543
stochastic, 205, 1.600, 350, 180, 1, 512, 513
stochastic, 205, 1.600, 350, 180, 2, 543, 479
stochastic, 205, 1.600, 350, 180, 3, 303, 232
optimal, 205, 1.600, 350, 180, 1, 512, 512
optimal, 205, 1.600, 350, 180, 2, 626, 749
optimal, 205, 1.600, 350, 180, 3, 616, 258
optimal, 205, 1.600, 350, 180, 4, 270, 710
optimal, 205, 1.600, 350, 180, 5, 283, 253
optimal, 205, 1.600, 350, 180, 6, 303, 232
stochastic, 206, 1.650, 350, 180, 1, 512, 513
stochastic, 206, 1.650, 350, 180, 2, 757, 951
stochastic, 206, 1.650, 350, 180, 3, 682, 922
stochastic, 206, 1.650, 350, 180, 4, 588, 296
stochastic, 206, 1.650, 350, 180, 5, 691, 469
stochastic, 206, 1.650, 350, 180, 6, 669, 672
stochastic, 206, 1.650, 350, 180, 7, 523, 916
stochastic, 206, 1.650, 350, 180, 8, 941, 882
stochastic, 206, 1.650, 350, 180, 9, 640, 924
stochastic, 206, 1.650, 350, 180, 10, 855, 850
stochastic, 206, 1.650, 350, 180, 11, 866, 533
stochastic, 206, 1.650, 350, 180, 12, 947, 158
stochastic, 206, 1.650, 350, 180, 13, 677, 699
stochastic, 206, 1.650, 350, 180, 14, 644, 606
stochastic, 206, 1.650, 350, 180, 15, 777, 441
stochastic, 206, 1.650, 350, 180, 16, 801, 308
stochastic, 206, 1.650, 350, 180, 17, 409, 69
stochastic, 206, 1.650, 350, 180, 18, 82, 6
stochastic, 206, 1.650, 350, 180, 19, 217, 102
stochastic, 206, 1.650, 350, 180, 20, 303, 232
optimal, 206, 1.650, 350, 180, 1, 513, 512
optimal, 206, 1.650, 350, 180, 2, 628, 784
optimal, 206, 1.650, 350, 180, 3, 590, 231
optimal, 206, 1.650, 350, 180, 4, 257, 747
optimal, 206, 1.650, 350, 180, 5, 250, 238
optimal, 206, 1.650, 350, 180, 6, 804, 314
optimal, 206, 1.650, 350, 180, 7, 775, 790
optimal, 206, 1.650, 350, 180, 8, 228, 750
optimal, 206, 1.650, 350, 180, 9, 252, 217
optimal, 206, 1.650, 350, 180, 10, 788, 210
optimal, 206, 1.650, 350, 180, 11, 807, 783
optimal, 206, 1.650, 350, 180, 12, 191, 775
optimal, 206, 1.650, 350, 180, 13, 200, 271
optimal, 206, 1.650, 350, 180, 14, 303, 232
stochastic, 207, 1.700, 350, 180, 1, 512, 513
stochastic, 207, 1.700, 350, 180, 2, 525, 548
stochastic, 207, 1.700, 350, 180, 3, 922, 638
stochastic, 207, 1.700, 350, 180, 4, 919, 718
stochastic, 207, 1.700, 350, 180, 5, 789, 842
stochastic, 207, 1.700, 350, 180, 6, 858, 973
stochastic, 207, 1.700, 350, 180, 7, 357, 863
stochastic, 207, 1.700, 350, 180, 8, 293, 880
stochastic, 207, 1.700, 350, 180, 9, 248, 785
stochastic, 207, 1.700, 350, 180, 10, 664, 456
stochastic, 207, 1.700, 350, 180, 11, 680, 846
stochastic, 207, 1.700, 350, 180, 12, 584, 701
stochastic, 207, 1.700, 350, 180, 13, 597, 782
stochastic, 207, 1.700, 350, 180, 14, 405, 842
stochastic, 207, 1.700, 350, 180, 15, 178, 445
stochastic, 207, 1.700, 350, 180, 16, 286, 720
stochastic, 207, 1.700, 350, 180, 17, 247, 781
stochastic, 207, 1.700, 350, 180, 18, 394, 818
stochastic, 207, 1.700, 350, 180, 19, 365, 758
stochastic, 207, 1.700, 350, 180, 20, 856, 418
stochastic, 207, 1.700, 350, 180, 21, 615, 607
stochastic, 207, 1.700, 350, 180, 22, 828, 684
stochastic, 207, 1.700, 350, 180, 23, 742, 850
stochastic, 207, 1.700, 350, 180, 24, 832, 980
stochastic, 207, 1.700, 350, 180, 25, 446, 892
stochastic, 207, 1.700, 350, 180, 26, 285, 671
stochastic, 207, 1.700, 350, 180, 27, 357, 648
stochastic, 207, 1.700, 350, 180, 28, 395, 273
stochastic, 207, 1.700, 350, 180, 29, 303, 232
optimal, 207, 1.700, 350, 180, 1, 512, 512
optimal, 207, 1.700, 350, 180, 2, 630, 776
optimal, 207, 1.700, 350, 180, 3, 351, 223
optimal, 207, 1.700, 350, 180, 4, 303, 232
stochastic, 208, 1.600, 350, 225, 1, 512, 512
stochastic, 208, 1.600, 350, 225, 2, 555, 514
stochastic, 208, 1.600, 350, 225, 3, 641, 187
optimal, 208, 1.600, 350, 225, 1, 512, 512
optimal, 208, 1.600, 350, 225, 2, 626, 749
optimal, 208, 1.600, 350, 225, 3, 616, 258
optimal, 208, 1.600, 350, 225, 4, 270, 710
optimal, 208, 1.600, 350, 225, 5, 283, 253
optimal, 208, 1.600, 350, 225, 6, 741, 734
optimal, 208, 1.600, 350, 225, 7, 765, 253
optimal, 208, 1.600, 350, 225, 8, 641, 187
stochastic, 209, 1.650, 350, 225, 1, 513, 512
stochastic, 209, 1.650, 350, 225, 2, 429, 487
stochastic, 209, 1.650, 350, 225, 3, 423, 120
stochastic, 209, 1.650, 350, 225, 4, 301, 308
stochastic, 209, 1.650, 350, 225, 5, 641, 187
optimal, 209, 1.650, 350, 225, 1, 513, 513
optimal, 209, 1.650, 350, 225, 2, 628, 784
optimal, 209, 1.650, 350, 225, 3, 590, 231
optimal, 209, 1.650, 350, 225, 4, 641, 187
stochastic, 210, 1.700, 350, 225, 1, 513, 512
stochastic, 210, 1.700, 350, 225, 2, 378, 754
stochastic, 210, 1.700, 350, 225, 3, 779, 760
stochastic, 210, 1.700, 350, 225, 4, 835, 849
stochastic, 210, 1.700, 350, 225, 5, 759, 760
stochastic, 210, 1.700, 350, 225, 6, 785, 510
stochastic, 210, 1.700, 350, 225, 7, 795, 298
stochastic, 210, 1.700, 350, 225, 8, 641, 187
optimal, 210, 1.700, 350, 225, 1, 512, 512
optimal, 210, 1.700, 350, 225, 2, 641, 187
stochastic, 211, 1.600, 350, 270, 1, 512, 513
stochastic, 211, 1.600, 350, 270, 2, 647, 267
stochastic, 211, 1.600, 350, 270, 3, 784, 300
stochastic, 211, 1.600, 350, 270, 4, 743, 186
stochastic, 211, 1.600, 350, 270, 5, 984, 128
stochastic, 211, 1.600, 350, 270, 6, 402, 240
stochastic, 211, 1.600, 350, 270, 7, 481, 209
stochastic, 211, 1.600, 350, 270, 8, 263, 376
stochastic, 211, 1.600, 350, 270, 9, 59, 518
stochastic, 211, 1.600, 350, 270, 10, 73, 860
stochastic, 211, 1.600, 350, 270, 11, 110, 980
stochastic, 211, 1.600, 350, 270, 12, 664, 896
stochastic, 211, 1.600, 350, 270, 13, 872, 993
stochastic, 211, 1.600, 350, 270, 14, 1010, 489
stochastic, 211, 1.600, 350, 270, 15, 488, 749
stochastic, 211, 1.600, 350, 270, 16, 422, 660
stochastic, 211, 1.600, 350, 270, 17, 563, 827
stochastic, 211, 1.600, 350, 270, 18, 857, 451
optimal, 211, 1.600, 350, 270, 1, 513, 512
optimal, 211, 1.600, 350, 270, 2, 626, 749
optimal, 211, 1.600, 350, 270, 3, 616, 258
optimal, 211, 1.600, 350, 270, 4, 270, 710
optimal, 211, 1.600, 350, 270, 5, 283, 253
optimal, 211, 1.600, 350, 270, 6, 741, 734
optimal, 211, 1.600, 350, 270, 7, 857, 451
stochastic, 212, 1.650, 350, 270, 1, 512, 512
stochastic, 212, 1.650, 350, 270, 2, 810, 519
stochastic, 212, 1.650, 350, 270, 3, 459, 296
stochastic, 212, 1.650, 350, 270, 4, 607, 378
stochastic, 212, 1.650, 350, 270, 5, 857, 451
optimal, 212, 1.650, 350, 270, 1, 513, 512
optimal, 212, 1.650, 350, 270, 2, 857, 451
stochastic, 213, 1.700, 350, 270, 1, 513, 512
stochastic, 213, 1.700, 350, 270, 2, 441, 560
stochastic, 213, 1.700, 350, 270, 3, 701, 431
stochastic, 213, 1.700, 350, 270, 4, 857, 451
optimal, 213, 1.700, 350, 270, 1, 512, 513
optimal, 213, 1.700, 350, 270, 2, 857, 451
stochastic, 214, 1.600, 350, 315, 1, 513, 512
stochastic, 214, 1.600, 350, 315, 2, 746, 773
optimal, 214, 1.600, 350, 315, 1, 512, 512
optimal, 214, 1.600, 350, 315, 2, 626, 749
optimal, 214, 1.600, 350, 315, 3, 616, 258
optimal, 214, 1.600, 350, 315, 4, 270, 710
optimal, 214, 1.600, 350, 315, 5, 283, 253
optimal, 214, 1.600, 350, 315, 6, 741, 734
optimal, 214, 1.600, 350, 315, 7, 746, 773
stochastic, 215, 1.650, 350, 315, 1, 513, 512
stochastic, 215, 1.650, 350, 315, 2, 357, 533
stochastic, 215, 1.650, 350, 315, 3, 99, 604
stochastic, 215, 1.650, 350, 315, 4, 301, 515
stochastic, 215, 1.650, 350, 315, 5, 103, 566
stochastic, 215, 1.650, 350, 315, 6, 192, 523
stochastic, 215, 1.650, 350, 315, 7, 16, 364
stochastic, 215, 1.650, 350, 315, 8, 453, 394
stochastic, 215, 1.650, 350, 315, 9, 377, 457
stochastic, 215, 1.650, 350, 315, 10, 471, 183
stochastic, 215, 1.650, 350, 315, 11, 453, 108
stochastic, 215, 1.650, 350, 315, 12, 580, 122
stochastic, 215, 1.650, 350, 315, 13, 345, 166
stochastic, 215, 1.650, 350, 315, 14, 425, 230
stochastic, 215, 1.650, 350, 315, 15, 120, 103
stochastic, 215, 1.650, 350, 315, 16, 450, 205
stochastic, 215, 1.650, 350, 315, 17, 379, 432
stochastic, 215, 1.650, 350, 315, 18, 525, 673
stochastic, 215, 1.650, 350, 315, 19, 746, 773
optimal, 215, 1.650, 350, 315, 1, 512, 512
optimal, 215, 1.650, 350, 315, 2, 628, 784
optimal, 215, 1.650, 350, 315, 3, 746, 773
stochastic, 216, 1.700, 350, 315, 1, 512, 513
stochastic, 216, 1.700, 350, 315, 2, 719, 665
stochastic, 216, 1.700, 350, 315, 3, 746, 773
optimal, 216, 1.700, 350, 315, 1, 512, 513
optimal, 216, 1.700, 350, 315, 2, 630, 776
optimal, 216, 1.700, 350, 315, 3, 746, 773
stochastic, 217, 1.600, 100, 0, 1, 513, 513
stochastic, 217, 1.600, 100, 0, 2, 612, 512
optimal, 217, 1.600, 100, 0, 1, 513, 512
optimal, 217, 1.600, 100, 0, 2, 626, 749
optimal, 217, 1.600, 100, 0, 3, 616, 258
optimal, 217, 1.600, 100, 0, 4, 270, 710
optimal, 217, 1.600, 100, 0, 5, 283, 253
optimal, 217, 1.600, 100, 0, 6, 741, 734
optimal, 217, 1.600, 100, 0, 7, 765, 253
optimal, 217, 1.600, 100, 0, 8, 259, 780
optimal, 217, 1.600, 100, 0, 9, 243, 253
optimal, 217, 1.600, 100, 0, 10, 777, 755
optimal, 217, 1.600, 100, 0, 11, 777, 241
optimal, 217, 1.600, 100, 0, 12, 234, 715
optimal, 217, 1.600, 100, 0, 13, 259, 256
optimal, 217, 1.600, 100, 0, 14, 769, 782
optimal, 217, 1.600, 100, 0, 15, 773, 265
optimal, 217, 1.600, 100, 0, 16, 612, 512
stochastic, 218, 1.650, 100, 0, 1, 513, 513
stochastic, 218, 1.650, 100, 0, 2, 612, 512
optimal, 218, 1.650, 100, 0, 1, 512, 512
optimal, 218, 1.650, 100, 0, 2, 628, 784
optimal, 218, 1.650, 100, 0, 3, 590, 231
optimal, 218, 1.650, 100, 0, 4, 257, 747
optimal, 218, 1.650, 100, 0, 5, 250, 238
optimal, 218, 1.650, 100, 0, 6, 804, 314
optimal, 218, 1.650, 100, 0, 7, 775, 790
optimal, 218, 1.650, 100, 0, 8, 228, 750
optimal, 218, 1.650, 100, 0, 9, 252, 217
optimal, 218, 1.650, 100, 0, 10, 788, 210
optimal, 218, 1.650, 100, 0, 11, 612, 512
stochastic, 219, 1.700, 100, 0, 1, 513, 513
stochastic, 219, 1.700, 100, 0, 2, 612, 512
optimal, 219, 1.700, 100, 0, 1, 512, 513
optimal, 219, 1.700, 100, 0, 2, 630, 776
optimal, 219, 1.700, 100, 0, 3, 351, 223
optimal, 219, 1.700, 100, 0, 4, 805, 252
optimal, 219, 1.700, 100, 0, 5, 187, 759
optimal, 219, 1.700, 100, 0, 6, 830, 773
optimal, 219, 1.700, 100, 0, 7, 193, 223
optimal, 219, 1.700, 100, 0, 8, 612, 512
stochastic, 220, 1.600, 100, 45, 1, 512, 512
stochastic, 220, 1.600, 100, 45, 2, 350, 726
stochastic, 220, 1.600, 100, 45, 3, 777, 567
stochastic, 220, 1.600, 100, 45, 4, 889, 326
stochastic, 220, 1.600, 100, 45, 5, 739, 467
stochastic, 220, 1.600, 100, 45, 6, 469, 875
stochastic, 220, 1.600, 100, 45, 7, 663, 951
stochastic, 220, 1.600, 100, 45, 8, 314, 864
stochastic, 220, 1.600, 100, 45, 9, 386, 679
stochastic, 220, 1.600, 100, 45, 10, 19, 842
stochastic, 220, 1.600, 100, 45, 11, 19, 901
stochastic, 220, 1.600, 100, 45, 12, 632, 1023
stochastic, 220, 1.600, 100, 45, 13, 580, 855
stochastic, 220, 1.600, 100, 45, 14, 425, 601
stochastic, 220, 1.600, 100, 45, 15, 565, 598
optimal, 220, 1.600, 100, 45, 1, 513, 513
optimal, 220, 1.600, 100, 45, 2, 626, 749
optimal, 220, 1.600, 100, 45, 3, 616, 258
optimal, 220, 1.600, 100, 45, 4, 270, 710
optimal, 220, 1.600, 100, 45, 5, 283, 253
optimal, 220, 1.600, 100, 45, 6, 741, 734
optimal, 220, 1.600, 100, 45, 7, 765, 253
optimal, 220, 1.600, 100, 45, 8, 565, 598
stochastic, 221, 1.650, 100, 45, 1, 512, 513
stochastic, 221, 1.650, 100, 45, 2, 565, 598
optimal, 221, 1.650, 100, 45, 1, 512, 513
optimal, 221, 1.650, 100, 45, 2, 565, 598
stochastic, 222, 1.700, 100, 45, 1, 512, 512
stochastic, 222, 1.700, 100, 45, 2, 565, 598
optimal, 222, 1.700, 100, 45, 1, 513, 512
optimal, 222, 1.700, 100, 45, 2, 565, 598
stochastic, 223, 1.600, 100, 90, 1, 512, 513
stochastic, 223, 1.600, 100, 90, 2, 468, 602
optimal, 223, 1.600, 100, 90, 1, 512, 512
optimal, 223, 1.600, 100, 90, 2, 626, 749
optimal, 223, 1.600, 100, 90, 3, 616, 258
optimal, 223, 1.600, 100, 90, 4, 270, 710
optimal, 223, 1.600, 100, 90, 5, 283, 253
optimal, 223, 1.600, 100, 90, 6, 741, 734
optimal, 223, 1.600, 100, 90, 7, 765, 253
optimal, 223, 1.600, 100, 90, 8, 259, 780
optimal, 223, 1.600, 100, 90, 9, 243, 253
optimal, 223, 1.600, 100, 90, 10, 777, 755
optimal, 223, 1.600, 100, 90, 11, 777, 241
optimal, 223, 1.600, 100, 90, 12, 234, 715
optimal, 223, 1.600, 100, 90, 13, 259, 256
optimal, 223, 1.600, 100, 90, 14, 769, 782
optimal, 223, 1.600, 100, 90, 15, 773, 265
optimal, 223, 1.600, 100, 90, 16, 269, 803
optimal, 223, 1.600, 100, 90, 17, 244, 236
optimal, 223, 1.600, 100, 90, 18, 785, 760
optimal, 223, 1.600, 100, 90, 19, 768, 231
optimal, 223, 1.600, 100, 90, 20, 213, 797
optimal, 223, 1.600, 100, 90, 21, 468, 602
stochastic, 224, 1.650, 100, 90, 1, 513, 513
stochastic, 224, 1.650, 100, 90, 2, 468, 602
optimal, 224, 1.650, 100, 90, 1, 512, 513
optimal, 224, 1.650, 100, 90, 2, 628, 784
optimal, 224, 1.650, 100, 90, 3, 590, 231
optimal, 224, 1.650, 100, 90, 4, 257, 747
optimal, 224, 1.650, 100, 90, 5, 250, 238
optimal, 224, 1.650, 100, 90, 6, 804, 314
optimal, 224, 1.650, 100, 90, 7, 775, 790
optimal, 224, 1.650, 100, 90, 8, 228, 750
optimal, 224, 1.650, 100, 90, 9, 468, 602
stochastic, 225, 1.700, 100, 90, 1, 512, 512
stochastic, 225, 1.700, 100, 90, 2, 468, 602
optimal, 225, 1.700, 100, 90, 1, 513, 513
optimal, 225, 1.700, 100, 90, 2, 468, 602
stochastic, 226, 1.600, 100, 135, 1, 512, 512
stochastic, 226, 1.600, 100, 135, 2, 413, 521
optimal, 226, 1.600, 100, 135, 1, 513, 512
optimal, 226, 1.600, 100, 135, 2, 626, 749
optimal, 226, 1.600, 100, 135, 3, 616, 258
optimal, 226, 1.600, 100, 135, 4, 270, 710
optimal, 226, 1.600, 100, 135, 5, 283, 253
optimal, 226, 1.600, 100, 135, 6, 741, 734
optimal, 226, 1.600, 100, 135, 7, 765, 253
optimal, 226, 1.600, 100, 135, 8, 259, 780
optimal, 226, 1.600, 100, 135, 9, 243, 253
optimal, 226, 1.600, 100, 135, 10, 777, 755
optimal, 226, 1.600, 100, 135, 11, 777, 241
optimal, 226, 1.600, 100, 135, 12, 234, 715
optimal, 226, 1.600, 100, 135, 13, 259, 256
optimal, 226, 1.600, 100, 135, 14, 769, 782
optimal, 226, 1.600, 100, 135, 15, 773, 265
optimal, 226, 1.600, 100, 135, 16, 269, 803
optimal, 226, 1.600, 100, 135, 17, 244, 236
optimal, 226, 1.600, 100, 135, 18, 785, 760
optimal, 226, 1.600, 100, 135, 19, 768, 231
optimal, 226, 1.600, 100, 135, 20, 213, 797
optimal, 226, 1.600, 100, 135, 21, 221, 243
optimal, 226, 1.600, 100, 135, 22, 791, 789
optimal, 226, 1.600, 100, 135, 23, 792, 221
optimal, 226, 1.600, 100, 135, 24, 187, 512
optimal, 226, 1.600, 100, 135, 25, 253, 862
optimal, 226, 1.600, 100, 135, 26, 838, 516
optimal, 226, 1.600, 100, 135, 27, 299, 150
optimal, 226, 1.600, 100, 135, 28, 413, 521
stochastic, 227, 1.650, 100, 135, 1, 512, 513
stochastic, 227, 1.650, 100, 135, 2, 413, 521
optimal, 227, 1.650, 100, 135, 1, 512, 513
optimal, 227, 1.650, 100, 135, 2, 413, 521
stochastic, 228, 1.700, 100, 135, 1, 513, 513
stochastic, 228, 1.700, 100, 135, 2, 413, 521
optimal, 228, 1.700, 100, 135, 1, 513, 513
optimal, 228, 1.700, 100, 135, 2, 413, 521
stochastic, 229, 1.600, 100, 180, 1, 512, 513
stochastic, 229, 1.600, 100, 180, 2, 640, 550
stochastic, 229, 1.600, 100, 180, 3, 453, 432
optimal, 229, 1.600, 100, 180, 1, 513, 512
optimal, 229, 1.600, 100, 180, 2, 626, 749
optimal, 229, 1.600, 100, 180, 3, 616, 258
optimal, 229, 1.600, 100, 180, 4, 453, 432
stochastic, 230, 1.650, 100, 180, 1, 513, 513
stochastic, 230, 1.650, 100, 180, 2, 330, 216
stochastic, 230, 1.650, 100, 180, 3, 367, 217
stochastic, 230, 1.650, 100, 180, 4, 478, 224
stochastic, 230, 1.650, 100, 180, 5, 534, 681
stochastic, 230, 1.650, 100, 180, 6, 656, 436
stochastic, 230, 1.650, 100, 180, 7, 206, 366
stochastic, 230, 1.650, 100, 180, 8, 408, 412
stochastic, 230, 1.650, 100, 180, 9, 263, 115
stochastic, 230, 1.650, 100, 180, 10, 819, 767
stochastic, 230, 1.650, 100, 180, 11, 784, 782
stochastic, 230, 1.650, 100, 180, 12, 758, 836
stochastic, 230, 1.650, 100, 180, 13, 295, 927
stochastic, 230, 1.650, 100, 180, 14, 147, 1014
stochastic, 230, 1.650, 100, 180, 15, 647, 943
stochastic, 230, 1.650, 100, 180, 16, 722, 901
stochastic, 230, 1.650, 100, 180, 17, 871, 988
stochastic, 230, 1.650, 100, 180, 18, 911, 511
stochastic, 230, 1.650, 100, 180, 19, 715, 901
stochastic, 230, 1.650, 100, 180, 20, 475, 706
stochastic, 230, 1.650, 100, 180, 21, 331, 955
stochastic, 230, 1.650, 100, 180, 22, 639, 312
stochastic, 230, 1.650, 100, 180, 23, 453, 432
optimal, 230, 1.650, 100, 180, 1, 513, 513
optimal, 230, 1.650, 100, 180, 2, 453, 432
stochastic, 231, 1.700, 100, 180, 1, 512, 513
stochastic, 231, 1.700, 100, 180, 2, 453, 432
optimal, 231, 1.700, 100, 180, 1, 513, 513
optimal, 231, 1.700, 100, 180, 2, 453, 432
stochastic, 232, 1.600, 100, 225, 1, 513, 513
stochastic, 232, 1.600, 100, 225, 2, 688, 361
stochastic, 232, 1.600, 100, 225, 3, 683, 482
stochastic, 232, 1.600, 100, 225, 4, 340, 480
stochastic, 232, 1.600, 100, 225, 5, 501, 499
stochastic, 232, 1.600, 100, 225, 6, 345, 445
stochastic, 232, 1.600, 100, 225, 7, 549, 419
optimal, 232, 1.600, 100, 225, 1, 513, 512
optimal, 232, 1.600, 100, 225, 2, 626, 749
optimal, 232, 1.600, 100, 225, 3, 616, 258
optimal, 232, 1.600, 100, 225, 4, 549, 419
stochastic, 233, 1.650, 100, 225, 1, 513, 512
stochastic, 233, 1.650, 100, 225, 2, 445, 686
stochastic, 233, 1.650, 100, 225, 3, 306, 674
stochastic, 233, 1.650, 100, 225, 4, 620, 704
stochastic, 233, 1.650, 100, 225, 5, 532, 851
stochastic, 233, 1.650, 100, 225, 6, 101, 858
