Data properties:
 
Recording date: 9/10/2008
Recording time : 14:59:50:358 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: AC12
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Data: 
  
Timestamp	Number	GazepointX (L)	GazepointY (L)	CamX (L)	CamY (L)	Distance (L)	Pupil (L)	Validity (L)	GazepointX (R)	GazepointY (R)	CamX (R)	CamY (R)	Distance (R)	Pupil (R)	Validity (R)
162744	8163	833	598	0.685	0.451	558.794	3.847	0	768	538	0.363	0.467	563.700	3.647	0
162764	8164	860	601	0.685	0.451	558.601	3.852	0	760	522	0.363	0.467	563.700	3.806	0
162784	8165	850	633	0.685	0.451	558.462	3.822	0	761	585	0.363	0.467	563.701	3.629	0
162804	8166	864	607	0.685	0.451	558.054	3.883	0	706	540	0.363	0.467	561.742	3.629	0
162824	8167	808	546	0.685	0.451	558.036	3.953	0	709	540	0.363	0.467	560.469	3.716	0
162843	8168	836	590	0.685	0.451	558.036	3.846	0	746	587	0.363	0.467	559.354	3.648	0
162863	8169	871	576	0.685	0.451	558.035	3.915	0	749	552	0.363	0.467	559.275	3.665	0
162883	8170	840	586	0.685	0.451	558.386	3.929	0	779	580	0.363	0.467	559.274	3.515	0
162903	8171	855	612	0.685	0.451	558.851	3.862	0	758	627	0.363	0.467	559.322	3.602	0
162923	8172	865	644	0.685	0.451	559.549	3.855	0	764	630	0.363	0.467	559.141	3.675	0
162943	8173	869	591	0.685	0.451	560.139	3.926	0	750	639	0.364	0.467	559.116	3.678	0
162963	8174	867	594	0.685	0.451	561.127	3.895	0	751	640	0.364	0.467	559.193	3.576	0
162983	8175	879	618	0.685	0.451	562.483	3.793	0	754	600	0.364	0.467	559.192	3.506	0
163003	8176	875	585	0.685	0.451	565.477	3.898	0	781	623	0.364	0.467	559.079	3.679	0
163023	8177	854	583	0.685	0.451	567.808	4.002	0	756	605	0.364	0.468	559.080	3.534	0
163043	8178	847	595	0.685	0.451	569.376	3.951	0	766	609	0.363	0.467	559.081	3.587	0
163063	8179	809	560	0.685	0.452	569.512	4.022	0	779	566	0.363	0.468	558.986	3.650	0
163083	8180	836	562	0.685	0.452	569.508	3.963	0	792	609	0.363	0.468	558.924	3.685	0
163103	8181	855	568	0.685	0.452	569.302	3.930	0	791	587	0.363	0.468	558.981	3.637	0
163123	8182	819	566	0.685	0.452	567.382	3.880	0	802	621	0.363	0.468	559.132	3.729	0
163143	8183	839	571	0.685	0.452	565.234	3.987	0	744	643	0.363	0.468	559.131	3.508	0
163162	8184	910	608	0.685	0.451	563.243	3.954	0	760	630	0.363	0.467	559.002	3.682	0
163182	8185	849	583	0.685	0.451	562.418	3.884	0	777	558	0.363	0.467	559.005	3.535	0
163202	8186	854	589	0.685	0.451	562.084	3.906	0	753	591	0.363	0.467	559.290	3.482	0
163222	8187	858	556	0.685	0.452	562.085	3.890	0	778	568	0.363	0.468	559.996	3.578	0
163242	8188	865	589	0.685	0.452	562.085	3.861	0	728	611	0.363	0.468	558.703	3.534	0
163262	8189	822	568	0.685	0.452	562.525	3.786	0	754	606	0.363	0.468	559.237	3.471	0
163282	8190	849	575	0.685	0.451	563.003	3.907	0	732	596	0.363	0.467	560.437	3.462	0
163302	8191	866	567	0.685	0.451	563.442	3.846	0	761	608	0.363	0.467	560.591	3.433	0
163322	8192	830	583	0.685	0.451	563.680	3.793	0	799	586	0.363	0.467	560.591	3.638	0
163342	8193	834	574	0.685	0.452	565.260	3.679	0	732	578	0.363	0.468	560.431	3.471	0
163362	8194	842	597	0.685	0.452	565.292	3.810	0	727	562	0.363	0.468	560.126	3.422	0
163382	8195	847	578	0.685	0.452	565.015	3.828	0	727	590	0.363	0.468	560.121	3.373	0
163402	8196	816	588	0.685	0.452	564.404	3.781	0	676	577	0.363	0.468	557.914	3.356	0
163422	8197	864	621	0.684	0.452	563.666	3.691	0	748	638	0.363	0.468	555.634	3.519	0
163442	8198	859	596	0.684	0.452	562.004	3.679	0	711	700	0.363	0.468	553.502	3.463	0
163462	8199	957	624	0.684	0.452	561.316	3.931	0	687	683	0.363	0.468	552.774	3.451	0
163481	8200	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
163501	8201	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
163521	8202	-1600	-1200	0.363	0.467	-1.000	-1.000	4	702	726	0.363	0.467	552.211	3.479	0
163541	8203	910	650	0.685	0.451	559.740	3.655	0	765	726	0.363	0.467	550.810	3.453	0
163561	8204	864	632	0.685	0.451	559.721	3.623	0	-1600	-1200	0.685	0.451	-1.000	-1.000	4
163581	8205	813	616	0.685	0.451	559.938	3.567	0	754	651	0.363	0.467	550.548	3.456	0
163601	8206	829	602	0.685	0.451	560.244	3.670	0	752	651	0.363	0.467	550.057	3.477	0
163621	8207	795	650	0.685	0.451	560.875	3.513	0	734	638	0.363	0.467	549.607	3.462	0
163641	8208	838	634	0.685	0.451	562.165	3.597	0	730	680	0.363	0.467	549.527	3.449	0
163661	8209	882	603	0.685	0.451	562.165	3.579	0	-1600	-1200	0.685	0.451	-1.000	-1.000	4
163681	8210	-1600	-1200	0.362	0.468	-1.000	-1.000	4	755	892	0.362	0.468	549.735	3.504	0
163701	8211	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
163721	8212	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
163741	8213	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
163761	8214	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
163781	8215	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
163800	8216	-1600	-1200	0.675	0.453	-1.000	-1.000	4	-1600	-1200	0.675	0.453	-1.000	-1.000	4
163820	8217	1727	487	0.675	0.454	562.234	4.195	0	1622	1033	0.354	0.470	562.234	3.203	0
163840	8218	1791	714	0.676	0.454	561.167	3.689	0	-1600	-1200	0.676	0.454	-1.000	-1.000	4
163860	8219	1746	694	0.676	0.453	558.380	3.729	0	1649	763	0.354	0.469	549.867	3.537	0
163880	8220	1529	677	0.677	0.453	557.836	3.679	0	1528	764	0.356	0.469	549.736	3.517	0
163900	8221	1122	665	0.681	0.452	557.438	3.677	0	1211	673	0.359	0.468	549.736	3.456	0
163920	8222	1069	619	0.682	0.452	557.767	3.792	0	-1600	-1200	0.682	0.452	-1.000	-1.000	4
163940	8223	1083	659	0.682	0.452	557.831	3.637	0	-1600	-1200	0.682	0.452	-1.000	-1.000	4
163960	8224	1089	644	0.682	0.452	560.309	3.694	0	-1600	-1200	0.682	0.452	-1.000	-1.000	4
163980	8225	1070	655	0.682	0.452	562.700	3.686	0	-1600	-1200	0.682	0.452	-1.000	-1.000	4
164000	8226	1088	636	0.682	0.452	564.243	3.781	0	-1600	-1200	0.682	0.452	-1.000	-1.000	4
164020	8227	1086	633	0.682	0.452	564.972	3.875	0	-1600	-1200	0.682	0.452	-1.000	-1.000	4
164040	8228	1085	591	0.682	0.452	565.150	3.794	0	-1600	-1200	0.682	0.452	-1.000	-1.000	4
164060	8229	960	616	0.683	0.452	565.332	3.923	0	892	671	0.361	0.468	565.332	3.709	0
164080	8230	833	538	0.684	0.452	565.333	3.871	0	760	624	0.363	0.468	553.426	3.399	0
164099	8231	833	533	0.684	0.452	565.334	3.818	0	721	618	0.363	0.468	549.528	3.279	0
164119	8232	893	573	0.684	0.452	562.960	3.848	0	768	679	0.363	0.468	550.196	3.397	0
164139	8233	862	562	0.684	0.452	561.002	3.910	0	772	612	0.363	0.468	550.119	3.371	0
164159	8234	872	565	0.684	0.452	559.246	3.862	0	739	579	0.363	0.468	550.119	3.365	0
164179	8235	867	523	0.684	0.452	558.718	3.831	0	754	558	0.363	0.468	549.529	3.419	0
164199	8236	883	538	0.684	0.452	558.459	3.884	0	722	642	0.363	0.468	549.514	3.330	0
164219	8237	845	550	0.684	0.452	558.574	3.818	0	747	653	0.363	0.468	549.563	3.473	0
164239	8238	855	555	0.684	0.452	558.501	3.863	0	736	647	0.363	0.468	549.668	3.331	0
164259	8239	808	573	0.684	0.452	558.505	3.733	0	723	579	0.363	0.468	549.681	3.328	0
164279	8240	811	580	0.684	0.452	558.630	3.752	0	763	622	0.363	0.468	549.875	3.411	0
164299	8241	809	554	0.684	0.452	558.617	3.768	0	729	623	0.363	0.468	550.162	3.525	0
164319	8242	840	559	0.684	0.452	558.725	3.810	0	729	635	0.363	0.468	552.319	3.336	0
164339	8243	840	574	0.684	0.452	558.725	3.801	0	761	663	0.363	0.468	554.017	3.393	0
164359	8244	819	567	0.684	0.452	558.666	3.799	0	730	657	0.363	0.468	557.209	3.482	0
164379	8245	851	520	0.684	0.452	558.684	3.837	0	733	625	0.363	0.468	559.027	3.445	0
164399	8246	839	539	0.684	0.452	558.683	3.680	0	747	564	0.363	0.468	560.674	3.410	0
164418	8247	857	591	0.684	0.452	560.471	3.682	0	719	610	0.363	0.468	560.851	3.362	0
164438	8248	843	567	0.684	0.452	560.647	3.809	0	710	579	0.363	0.468	560.938	3.421	0
164458	8249	820	551	0.684	0.452	561.829	3.759	0	738	574	0.363	0.468	560.939	3.287	0
164478	8250	810	549	0.684	0.452	562.920	3.829	0	715	618	0.363	0.468	561.062	3.457	0
164498	8251	864	534	0.684	0.452	563.241	3.845	0	713	652	0.363	0.468	560.995	3.471	0
164518	8252	827	547	0.684	0.452	563.358	3.818	0	721	622	0.363	0.468	561.080	3.493	0
164538	8253	834	533	0.684	0.452	563.028	3.770	0	708	560	0.363	0.468	561.080	3.348	0
164558	8254	808	546	0.684	0.452	562.311	3.712	0	711	606	0.363	0.468	561.031	3.403	0
164578	8255	876	539	0.684	0.452	562.299	3.767	0	700	569	0.363	0.468	561.084	3.286	0
164598	8256	857	526	0.684	0.452	561.459	3.807	0	733	588	0.363	0.468	561.177	3.504	0
164618	8257	827	541	0.684	0.452	560.693	3.745	0	694	569	0.363	0.468	561.128	3.285	0
164638	8258	840	558	0.684	0.452	560.173	3.698	0	679	563	0.363	0.468	560.791	3.228	0
164658	8259	851	539	0.684	0.452	560.171	3.773	0	711	555	0.363	0.468	558.941	3.300	0
164678	8260	845	568	0.684	0.452	560.609	3.805	0	716	616	0.363	0.468	556.143	3.381	0
164698	8261	836	535	0.684	0.452	560.615	3.753	0	732	621	0.363	0.468	554.856	3.376	0
164718	8262	835	559	0.684	0.452	561.322	3.751	0	738	594	0.363	0.468	554.900	3.310	0
164738	8263	825	531	0.684	0.452	561.812	3.876	0	708	574	0.363	0.468	554.696	3.219	0
164757	8264	825	530	0.684	0.452	561.814	3.757	0	711	627	0.363	0.468	554.229	3.358	0
164777	8265	828	537	0.684	0.452	561.817	3.771	0	724	562	0.363	0.468	553.820	3.303	0
164797	8266	848	578	0.684	0.452	561.619	3.811	0	735	635	0.363	0.469	553.836	3.406	0
164817	8267	850	567	0.684	0.452	561.073	3.750	0	695	606	0.363	0.469	552.547	3.353	0
164837	8268	844	584	0.684	0.452	560.703	3.846	0	738	633	0.363	0.469	550.638	3.346	0
164857	8269	864	593	0.684	0.452	560.556	3.750	0	710	601	0.363	0.468	549.109	3.279	0
164877	8270	842	593	0.684	0.452	560.556	3.766	0	724	610	0.363	0.468	548.869	3.198	0
164897	8271	836	529	0.684	0.452	560.521	3.838	0	746	635	0.363	0.468	548.868	3.356	0
164917	8272	837	582	0.684	0.452	560.422	3.686	0	752	595	0.363	0.468	549.045	3.316	0
164937	8273	828	600	0.684	0.452	560.555	3.689	0	748	625	0.363	0.468	550.939	3.316	0
164957	8274	853	546	0.684	0.452	560.559	3.890	0	723	645	0.363	0.468	550.644	3.312	0
164977	8275	860	570	0.684	0.452	560.599	3.760	0	739	680	0.363	0.468	550.143	3.468	0
164997	8276	867	535	0.684	0.452	560.645	3.861	0	751	642	0.363	0.468	549.795	3.395	0
165017	8277	889	568	0.684	0.452	560.511	3.799	0	722	622	0.363	0.468	551.996	3.360	0
165036	8278	839	555	0.684	0.452	560.707	3.840	0	711	610	0.363	0.468	550.613	3.304	0
165056	8279	837	564	0.684	0.452	560.918	3.847	0	685	658	0.363	0.468	549.072	3.444	0
165076	8280	842	561	0.684	0.452	561.079	3.849	0	741	674	0.363	0.468	548.935	3.422	0
165096	8281	878	566	0.684	0.452	561.226	3.919	0	747	606	0.363	0.468	548.913	3.372	0
165116	8282	866	595	0.684	0.452	561.339	3.817	0	752	557	0.363	0.468	549.164	3.488	0
165136	8283	852	556	0.684	0.452	561.661	3.855	0	728	616	0.363	0.468	549.184	3.350	0
165156	8284	854	589	0.684	0.452	562.133	3.966	0	691	612	0.363	0.468	549.185	3.324	0
165176	8285	847	525	0.684	0.452	562.680	3.912	0	732	656	0.363	0.468	549.154	3.428	0
165196	8286	847	575	0.684	0.452	562.951	3.899	0	709	619	0.363	0.468	549.155	3.329	0
165216	8287	863	567	0.684	0.452	563.340	3.899	0	697	605	0.363	0.468	549.267	3.465	0
165236	8288	848	558	0.684	0.452	563.559	3.855	0	745	617	0.363	0.469	549.299	3.462	0
165256	8289	846	595	0.684	0.452	563.740	3.917	0	682	629	0.363	0.468	549.359	3.371	0
165276	8290	849	571	0.684	0.452	563.748	3.953	0	693	635	0.363	0.468	549.810	3.332	0
165296	8291	844	593	0.684	0.452	563.818	3.860	0	771	658	0.363	0.468	549.693	3.502	0
165316	8292	850	561	0.684	0.451	563.818	3.943	0	739	628	0.363	0.468	549.693	3.488	0
165336	8293	841	636	0.684	0.451	563.932	3.903	0	721	602	0.363	0.468	549.704	3.409	0
165356	8294	784	547	0.684	0.451	564.198	3.858	0	705	629	0.363	0.468	549.699	3.586	0
165375	8295	819	552	0.684	0.451	563.930	4.024	0	713	596	0.363	0.468	550.031	3.444	0
165395	8296	807	540	0.684	0.451	563.745	3.938	0	702	585	0.363	0.468	550.239	3.415	0
165415	8297	858	560	0.684	0.451	563.503	4.022	0	698	584	0.363	0.468	552.684	3.348	0
165435	8298	830	565	0.684	0.451	564.775	3.893	0	680	585	0.363	0.468	554.772	3.580	0
165455	8299	829	576	0.684	0.451	566.328	4.013	0	739	585	0.363	0.468	554.364	3.561	0
165475	8300	836	549	0.684	0.451	567.475	4.101	0	672	541	0.363	0.468	556.643	3.511	0
165495	8301	836	531	0.684	0.451	568.405	4.003	0	679	557	0.363	0.468	556.925	3.627	0
165515	8302	809	537	0.684	0.451	570.648	4.099	0	718	552	0.363	0.468	556.859	3.526	0
165535	8303	837	536	0.684	0.451	571.089	3.990	0	686	564	0.363	0.468	556.866	3.482	0
165555	8304	794	516	0.684	0.451	571.423	4.038	0	707	575	0.363	0.468	557.123	3.528	0
165575	8305	812	524	0.684	0.451	571.427	4.016	0	677	560	0.363	0.468	557.281	3.648	0
165595	8306	796	508	0.684	0.451	571.346	4.094	0	698	550	0.363	0.468	557.470	3.471	0
165615	8307	789	529	0.684	0.451	567.211	3.960	0	669	581	0.363	0.468	559.029	3.405	0
165635	8308	787	561	0.684	0.451	563.789	3.981	0	701	588	0.363	0.468	560.547	3.537	0
165655	8309	796	616	0.684	0.451	560.962	3.952	0	695	561	0.363	0.468	561.735	3.552	0
165674	8310	815	528	0.684	0.451	559.958	3.958	0	701	550	0.363	0.468	561.988	3.591	0
165694	8311	785	567	0.684	0.451	559.075	3.951	0	713	573	0.363	0.468	562.325	3.647	0
165714	8312	823	583	0.684	0.451	558.318	3.882	0	724	549	0.363	0.468	562.676	3.605	0
165734	8313	818	574	0.684	0.451	558.024	3.910	0	667	534	0.363	0.468	562.700	3.795	0
165754	8314	817	598	0.684	0.451	558.022	3.920	0	704	529	0.363	0.468	562.698	3.694	0
165774	8315	810	561	0.684	0.451	558.153	3.943	0	668	520	0.363	0.468	562.697	3.772	0
165794	8316	825	583	0.684	0.452	558.835	3.918	0	687	503	0.363	0.469	562.606	3.633	0
165814	8317	835	606	0.684	0.452	559.749	3.901	0	706	525	0.363	0.469	560.805	3.551	0
165834	8318	850	624	0.684	0.452	561.467	3.950	0	675	543	0.363	0.469	558.835	3.657	0
165854	8319	835	590	0.684	0.451	564.689	3.959	0	681	553	0.363	0.468	555.847	3.701	0
165874	8320	827	555	0.684	0.451	567.230	3.929	0	686	518	0.363	0.468	555.888	3.658	0
165894	8321	835	550	0.684	0.452	567.059	3.994	0	701	555	0.363	0.469	555.897	3.694	0
165914	8322	812	552	0.684	0.452	567.037	4.030	0	707	570	0.363	0.469	555.908	3.889	0
165934	8323	814	552	0.684	0.452	567.011	4.028	0	689	562	0.363	0.469	556.546	3.751	0
165954	8324	838	586	0.684	0.451	565.327	4.055	0	701	521	0.363	0.468	559.164	3.670	0
165974	8325	825	566	0.684	0.451	563.507	4.006	0	701	540	0.363	0.468	560.804	3.611	0
165994	8326	781	570	0.684	0.452	562.523	4.004	0	713	530	0.363	0.469	562.299	3.728	0
166013	8327	866	579	0.684	0.452	561.400	4.029	0	798	546	0.363	0.469	562.561	3.707	0
166033	8328	855	593	0.683	0.452	561.390	4.002	0	743	605	0.363	0.469	562.560	3.690	0
166053	8329	849	614	0.683	0.452	561.378	3.936	0	771	574	0.362	0.469	562.319	3.658	0
166073	8330	859	578	0.683	0.452	562.646	4.002	0	783	559	0.362	0.469	562.374	3.680	0
166093	8331	842	573	0.683	0.452	563.999	4.052	0	772	533	0.362	0.469	562.318	3.578	0
166113	8332	855	554	0.683	0.452	565.269	4.105	0	763	567	0.362	0.469	562.243	3.638	0
166133	8333	860	563	0.683	0.452	565.525	4.024	0	705	560	0.362	0.469	562.119	3.612	0
166153	8334	852	527	0.683	0.452	567.123	3.958	0	765	586	0.362	0.469	561.986	3.604	0
166173	8335	887	575	0.683	0.452	567.133	3.914	0	759	584	0.363	0.469	561.985	3.593	0
166193	8336	847	539	0.683	0.452	567.146	3.958	0	750	552	0.363	0.469	561.984	3.598	0
166213	8337	851	563	0.683	0.452	569.854	3.939	0	736	601	0.363	0.469	560.368	3.533	0
166233	8338	829	500	0.683	0.452	571.952	3.985	0	765	597	0.362	0.469	557.425	3.469	0
166253	8339	858	561	0.683	0.452	571.972	3.968	0	738	575	0.362	0.469	556.422	3.384	0
166273	8340	856	550	0.683	0.452	571.997	4.010	0	726	589	0.362	0.469	556.423	3.458	0
166292	8341	849	514	0.684	0.452	571.491	3.930	0	726	626	0.363	0.469	556.424	3.502	0
166312	8342	856	558	0.684	0.452	571.185	3.899	0	771	532	0.363	0.469	555.241	3.559	0
166332	8343	852	540	0.684	0.452	571.176	3.965	0	766	567	0.363	0.469	557.049	3.546	0
166352	8344	845	497	0.684	0.452	570.495	4.039	0	760	587	0.363	0.469	558.814	3.489	0
166372	8345	864	540	0.684	0.452	569.435	3.892	0	774	587	0.363	0.468	559.244	3.517	0
166392	8346	868	573	0.684	0.452	570.362	3.874	0	767	556	0.363	0.469	560.314	3.604	0
166412	8347	895	559	0.684	0.452	570.101	3.877	0	731	556	0.363	0.469	559.239	3.527	0
166432	8348	935	506	0.684	0.452	569.910	4.055	0	690	590	0.363	0.469	558.772	3.531	0
166452	8349	-1600	-1200	0.362	0.468	-1.000	-1.000	4	735	715	0.362	0.468	558.763	3.477	0
166472	8350	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
166492	8351	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
166512	8352	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
166532	8353	-1600	-1200	0.362	0.468	-1.000	-1.000	4	719	822	0.362	0.468	555.880	3.550	0
166552	8354	905	669	0.684	0.451	558.112	3.728	0	750	710	0.362	0.468	558.112	3.623	0
166572	8355	869	592	0.684	0.451	567.745	3.754	0	777	655	0.362	0.468	558.162	3.600	0
166592	8356	848	552	0.684	0.451	566.062	3.816	0	770	558	0.362	0.468	555.838	3.574	0
166611	8357	847	533	0.684	0.452	563.155	3.806	0	787	606	0.362	0.469	553.541	3.589	0
166631	8358	828	547	0.684	0.452	560.277	3.823	0	786	581	0.362	0.469	553.319	3.635	0
166651	8359	876	647	0.684	0.452	559.953	3.651	0	743	588	0.362	0.469	553.592	3.563	0
166671	8360	859	607	0.684	0.452	559.957	3.865	0	752	682	0.362	0.469	553.486	3.536	0
166691	8361	883	611	0.684	0.452	560.042	3.771	0	790	634	0.362	0.469	551.979	3.612	0
166711	8362	871	575	0.684	0.452	561.326	3.833	0	757	607	0.362	0.469	551.718	3.472	0
166731	8363	871	634	0.684	0.452	563.089	3.728	0	728	544	0.362	0.469	551.716	3.474	0
166751	8364	868	564	0.684	0.452	564.317	3.868	0	806	615	0.362	0.469	551.979	3.519	0
166771	8365	881	556	0.683	0.452	566.693	3.782	0	772	579	0.362	0.469	553.989	3.552	0
166791	8366	841	571	0.683	0.452	567.792	3.772	0	739	520	0.362	0.469	554.244	3.491	0
166811	8367	847	539	0.683	0.452	567.812	3.773	0	769	572	0.362	0.470	553.961	3.608	0
166831	8368	868	551	0.683	0.452	567.837	3.769	0	727	524	0.361	0.469	555.817	3.596	0
166851	8369	780	574	0.683	0.452	567.647	3.746	0	703	604	0.362	0.469	558.022	3.471	0
166871	8370	832	548	0.683	0.452	566.302	3.830	0	698	628	0.362	0.469	556.744	3.440	0
166891	8371	845	563	0.683	0.452	565.228	3.904	0	716	603	0.362	0.469	554.843	3.504	0
166911	8372	833	572	0.683	0.452	564.617	3.632	0	716	667	0.362	0.469	551.704	3.548	0
166930	8373	839	556	0.683	0.452	564.345	3.822	0	740	592	0.362	0.469	550.361	3.582	0
166950	8374	845	599	0.683	0.452	563.976	3.879	0	707	644	0.362	0.469	549.660	3.482	0
166970	8375	824	564	0.683	0.452	564.076	3.785	0	723	627	0.362	0.469	549.466	3.446	0
166990	8376	813	580	0.683	0.452	563.891	3.773	0	760	574	0.362	0.469	549.345	3.554	0
167010	8377	842	531	0.683	0.452	563.684	3.824	0	755	599	0.362	0.469	549.305	3.495	0
167030	8378	844	531	0.683	0.452	563.439	3.855	0	694	662	0.362	0.469	549.301	3.526	0
167050	8379	833	539	0.683	0.452	563.142	3.832	0	707	624	0.362	0.469	549.311	3.648	0
167070	8380	801	517	0.683	0.452	562.908	3.887	0	717	658	0.362	0.469	549.394	3.478	0
167090	8381	842	548	0.683	0.452	562.637	3.769	0	710	623	0.362	0.469	549.395	3.384	0
167110	8382	818	507	0.683	0.452	562.634	3.876	0	798	651	0.362	0.469	549.496	3.444	0
167130	8383	855	602	0.684	0.452	562.632	3.782	0	768	617	0.362	0.469	549.627	3.498	0
167150	8384	849	544	0.684	0.452	562.805	3.669	0	751	599	0.363	0.469	549.867	3.433	0
167170	8385	884	494	0.684	0.452	563.121	3.897	0	717	593	0.363	0.469	549.876	3.374	0
167190	8386	883	534	0.684	0.452	563.884	3.798	0	720	600	0.363	0.469	550.118	3.406	0
167210	8387	830	541	0.684	0.452	564.809	3.764	0	730	590	0.363	0.469	550.179	3.426	0
167230	8388	874	534	0.684	0.452	565.947	3.826	0	718	565	0.362	0.469	550.178	3.346	0
167249	8389	864	520	0.684	0.452	565.929	3.792	0	746	635	0.362	0.469	550.185	3.394	0
167269	8390	867	533	0.684	0.452	566.421	3.867	0	756	596	0.362	0.469	550.186	3.492	0
167289	8391	852	553	0.683	0.452	566.798	3.735	0	762	671	0.362	0.469	550.266	3.482	0
167309	8392	860	534	0.683	0.452	567.233	3.927	0	727	605	0.362	0.469	552.226	3.424	0
167329	8393	829	563	0.683	0.452	568.637	3.699	0	703	552	0.362	0.469	555.097	3.340	0
167349	8394	867	614	0.683	0.452	568.181	3.775	0	695	577	0.362	0.469	558.115	3.341	0
167369	8395	846	546	0.683	0.452	567.863	3.759	0	752	598	0.362	0.469	559.564	3.550	0
167389	8396	847	525	0.683	0.453	567.873	3.751	0	757	575	0.362	0.469	559.917	3.527	0
167409	8397	814	604	0.683	0.453	567.188	3.627	0	786	608	0.362	0.469	559.964	3.560	0
167429	8398	860	516	0.683	0.452	566.194	3.896	0	728	607	0.362	0.469	560.068	3.573	0
167449	8399	838	547	0.683	0.452	566.264	3.816	0	771	606	0.362	0.469	560.029	3.498	0
167469	8400	866	531	0.683	0.452	566.207	3.888	0	744	604	0.362	0.469	560.183	3.467	0
167489	8401	868	565	0.683	0.453	566.211	3.848	0	723	594	0.362	0.469	560.184	3.533	0
167509	8402	859	572	0.683	0.452	566.569	3.843	0	731	577	0.362	0.469	560.086	3.540	0
167529	8403	844	537	0.683	0.452	566.814	3.886	0	663	612	0.362	0.469	560.037	3.702	0
167549	8404	854	570	0.683	0.452	567.679	3.863	0	745	571	0.362	0.469	560.035	3.537	0
167568	8405	831	550	0.683	0.452	567.694	3.830	0	680	623	0.362	0.469	559.875	3.533	0
167588	8406	846	522	0.683	0.452	567.620	3.834	0	708	620	0.362	0.469	558.186	3.472	0
167608	8407	833	523	0.683	0.452	567.193	3.874	0	689	562	0.362	0.469	556.574	3.422	0
167628	8408	832	525	0.683	0.452	566.735	3.863	0	759	662	0.362	0.469	553.096	3.544	0
167648	8409	884	509	0.684	0.452	565.861	3.822	0	723	589	0.362	0.469	555.396	3.537	0
167668	8410	846	544	0.684	0.452	565.859	3.783	0	758	589	0.363	0.469	553.688	3.581	0
167688	8411	821	558	0.684	0.452	565.720	3.730	0	743	623	0.363	0.469	552.053	3.519	0
167708	8412	827	567	0.684	0.452	565.718	3.703	0	749	573	0.363	0.469	550.345	3.519	0
167728	8413	840	561	0.684	0.452	565.716	3.840	0	669	573	0.363	0.469	550.287	3.386	0
167748	8414	859	598	0.684	0.452	566.769	3.769	0	708	586	0.362	0.469	550.361	3.359	0
167768	8415	881	552	0.683	0.452	567.938	3.925	0	758	603	0.362	0.469	551.620	3.429	0
167788	8416	837	576	0.683	0.452	569.844	3.831	0	734	606	0.362	0.469	551.585	3.413	0
167808	8417	882	613	0.683	0.452	569.015	3.751	0	775	667	0.362	0.469	552.394	3.506	0
